Date,RSI,MACD,MACD_Signal,MACD_Hist,ATR,TEMA,EMA4_Crossover_up,EMA4_Crossover_down,SKDJ_K,SKDJ_D,relative_strength_EMA_4_9,predicted,actual
2024-04-04,39.00213320207791,-2.56728124423924,-2.625453101167169,0.058171856927929255,3.151055601656188,173.5555082088761,False,True,5.651715992413188,8.36544762019521,0.9962392467587321,0.10268351708898338,False
2024-04-05,40.96971745393756,-2.4955461083408466,-2.599471702601905,0.10392559426105841,3.0375944547853986,173.2476067294854,False,True,12.93121297576882,10.728215038540085,0.9965479202191937,0.1044313545614184,False
2024-04-08,38.957510010809294,-2.500623339887028,-2.5797020300589297,0.07907869017190183,2.9158876646131637,172.8870089052671,False,True,2.107418017946321,6.896782328709411,0.9957126910735714,0.10491809400400637,False
2024-04-09,42.25502699508478,-2.3792397377993098,-2.5396095716070057,0.16036983380769598,2.8306003535962367,172.6280150642897,False,True,13.793204569658467,9.610611854457837,0.9968039280170444,0.10715332086293766,False
2024-04-10,38.761628343732525,-2.407086756045402,-2.5131050084946853,0.10601825244928342,2.8104134255329947,172.26436701736228,False,True,6.454692681400133,7.451771756334941,0.9972435373032759,0.10693899992959506,False
2024-04-11,54.367855300026854,-1.8250474528417726,-2.375493497364103,0.5504460445223303,3.1556657457091934,172.39036764262823,False,False,94.96992136031206,38.40593953712352,1.0047344567131544,0.11500748678327198,False
2024-04-12,56.83195815107022,-1.2283460997073519,-2.1460640178327526,0.9177179181254007,3.2252960699296875,172.60520043206554,False,False,83.91115773766968,61.77859059312726,1.0126413229426163,0.12019238134900441,False
2024-04-15,49.4768678194086,-1.0533210063161107,-1.9275154155294243,0.8741944092133136,3.2885317002872902,172.5583102564459,False,False,49.59997560453437,76.16035156750534,1.0132998894471512,0.11664245840070081,False
2024-04-16,44.19498471760033,-1.1669920281709665,-1.7754107380577329,0.6084187098867664,3.443935821964459,172.3019021350623,False,False,20.178028928294648,51.22972075683287,1.0090688169470168,0.10963617470705729,True
2024-04-17,42.173514828880016,-1.3523200054538904,-1.6907925915369646,0.3384725860830742,3.3863361162687817,171.97342228618984,False,True,7.911332633839646,25.896445722222854,1.0058388684779473,0.10389854451671723,True
2024-04-18,40.77621067812537,-1.5583328013732682,-1.6643006335042254,0.10596783213095717,3.293038810620128,171.60448819338126,False,True,4.148938313180488,10.746099958438228,1.0031203830797195,0.09994471132456523,True
2024-04-19,37.902512536515644,-1.8639477148917933,-1.704230049781739,-0.15971766511005425,3.268254237089016,171.12836402597813,False,True,6.442569434141325,6.16761346038712,1.000869862172523,0.09648510010632394,True
2024-04-22,39.78430892517874,-2.0154562530156,-1.7664752904285113,-0.24898096258708868,3.21182807339379,170.7368949050355,False,True,12.324763414668976,7.638757053996897,0.9989980992966022,0.09658171161674009,True
2024-04-23,42.166081342890244,-2.0270311840811814,-1.8185864691590454,-0.208444714922136,3.1338399487038022,170.43874688444856,False,True,19.7476649296838,12.838332592831334,0.9970777128965898,0.0989085211371144,True
2024-04-24,46.706432861195026,-1.8446757858831404,-1.8238043325038646,-0.02087145337927576,3.129670974180345,170.2959672294161,False,True,34.59379003640521,22.222072793585962,0.9988656943849011,0.10337610230204565,True
2024-04-25,48.4934834987794,-1.6117064804067525,-1.7813847620844423,0.16967828167768984,3.0810120224843516,170.21826503732171,False,True,40.686300096652765,31.675918354247226,1.0017679983621532,0.10732183227898053,True
2024-04-26,47.33429010347678,-1.4576585630002796,-1.7166395222676099,0.2589809592673302,3.0145006177187086,170.10768979329342,False,False,36.55459293584593,37.278227689634605,1.0002832899415897,0.10895896914021844,True
2024-04-29,55.49069731743736,-0.9868868546121234,-1.5706889887365127,0.5838021341243893,3.277633473698806,170.27394211824728,False,False,65.96631435076496,47.73573579442118,1.0038319936639941,0.11407673270323569,True
2024-04-30,49.2863801575988,-0.8584913825829972,-1.4282494675058097,0.5697580849228125,3.3982706376192944,170.22591328734472,False,False,43.76739308893536,48.76276679184872,1.0046942510633747,0.11224960590832096,True
2024-05-01,47.430753742033374,-0.8298913290905716,-1.308577839822762,0.4786865107321905,3.411471824904266,170.11484460783106,False,False,36.55459293584593,48.76276679184872,1.0042020163021472,0.10919747946927492,True
2024-05-02,54.16141246930248,-0.5018742866910202,-1.1472371291964136,0.6453628425053934,3.4606984936327954,170.25045640039542,True,False,71.31485866497673,50.54561489658598,1.0061815155210734,0.07932142356390182,True
2024-05-03,66.84600192270025,0.5825982686141344,-0.801270049634304,1.3838683182484384,4.206672032543242,171.04192200151658,True,False,84.20594361114019,64.02513173732092,1.0159187297818935,0.08698804208602808,False
2024-05-06,63.7791945728514,1.2930233837029732,-0.3824113629668486,1.6754347466698218,4.174926443900012,171.675089489574,True,False,76.91970942112188,77.48017056574623,1.0152321488083633,0.08655552147703424,False
2024-05-07,64.50382329412639,1.8896738261591395,0.07200567485834902,1.8176681513007904,4.13122898669433,172.31171504795833,True,False,79.93022826722027,80.35196043316074,1.014157149302374,0.08312477713125066,False
2024-05-08,64.87668748219984,2.3625946608939046,0.5301234720654602,1.8324711888284444,3.951312401303954,172.92909987128814,True,False,81.41361514177423,79.42118427670543,1.0128700952926672,0.07770710057291377,False
2024-05-09,66.8925662844809,2.851490280914561,0.9943968338352803,1.8570934470792806,3.850362865712044,173.62416381135878,True,False,89.06889503915919,83.47091281605121,1.0121944559474618,0.0725269899979222,False
2024-05-10,64.13763509698349,3.1010600506215837,1.4157294771925413,1.6853305734290425,3.7860566738891057,174.19272283083765,True,False,83.23495750499879,84.57248922864403,1.0091694258624535,0.06545420904447678,False
2024-05-13,67.77288139043931,3.518053887099228,1.8361943591738787,1.6818595279253492,3.8039421307655985,174.93229046227808,True,False,96.11649587296355,89.47344947237382,1.0105459598143591,0.0608717026648178,False
2024-05-14,68.97857070920352,3.8960973417114815,2.2481749556813995,1.647922386030082,3.676035181185212,175.6980891292153,True,False,95.73059065187958,91.69401467661395,1.0106106564813786,0.056216412514802826,False
2024-05-15,71.28256985838681,4.3299517437747,2.6645303133000597,1.6654214304746402,3.6469620888947554,176.5617287449968,True,False,95.72791541286476,95.85833397923592,1.0098805553900658,0.052278050753446346,False
2024-05-16,71.40243159044992,4.63006259413109,3.057636769466266,1.572425824664824,3.4889775795613605,177.37736570096476,True,False,94.32915350814844,95.26255319096423,1.0092779701352854,0.04764175021844008,False
2024-05-17,71.43453947565092,4.814813693319792,3.4090721542369713,1.4057415390828205,3.3558038265504235,178.14231041632593,True,False,94.46420745818602,94.84042545973303,1.0080386239757406,0.04297514218240551,False
2024-05-20,72.72057637421138,4.997712394140251,3.7268002022176274,1.2709121919226236,3.3232647182002304,178.93313461199645,True,False,96.18038103480505,94.99124733371313,1.0078464094151705,0.0391358896533088,False
2024-05-21,74.12520931577916,5.188206995737943,4.019081560921691,1.1691254348162516,3.2147411473930423,179.75717132963226,True,False,98.2783671416181,96.30765187820303,1.0079911634966539,0.0359511454383843,False
2024-05-22,69.83870173192415,5.163047842357486,4.24787481720885,0.9151730251486354,3.166649752033783,180.43480924914186,True,False,84.81533325207197,93.09136047616501,1.0064412471648425,0.03231348608271982,True
