ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max,regress1on2,coint_factor
RL,MA,0.937343448709247,0.9969734009337212,0.9498916541391847,0.0008479805638315387,0.00017211166863719988,0.0005100461162343692,0.00017211166863719988,0.0008479805638315387,False,0.32494079842991186
MGM,IPG,0.9163194258285672,0.2798627485617905,0.49802381619686126,0.0005034487210218346,0.0008521551107466315,0.000677801915884233,0.0005034487210218346,0.0008521551107466315,True,0.7458079984274992
CHRW,AEE,0.8071152884008707,0.0833866613859412,0.3187096392249755,0.00021917103406598017,0.0008638515450186484,0.0005415112895423143,0.00021917103406598017,0.0008638515450186484,True,0.8639627398859471
PPG,IDXX,0.8643505618920643,0.1297960850087832,0.2023859348471564,0.0008648847304428223,0.0008123351638859755,0.0008386099471643989,0.0008123351638859755,0.0008648847304428223,False,0.2697888232758971
RTX,PM,0.9283635385398572,0.8969202661147668,0.9705884827527841,0.0007071201683167291,0.0008811113648758717,0.0007941157665963004,0.0007071201683167291,0.0008811113648758717,True,0.9944366871067315
GD,FANG,0.9743489692223016,0.8018381288859682,0.8515719570129371,0.0008453072569720878,0.0008818599770253969,0.0008635836169987424,0.0008453072569720878,0.0008818599770253969,True,0.5560990525043557
RCL,AXON,0.9095808813845156,0.9970203128100353,0.9989088982059069,0.000888833120583555,0.0006663799387337307,0.0007776065296586428,0.0006663799387337307,0.000888833120583555,False,0.4407923320557202
OKE,HPE,0.9434728903520329,0.9150514376698047,0.7200216108201726,0.0009154788260632589,0.00036958050984091736,0.0006425296679520881,0.00036958050984091736,0.0009154788260632589,False,3.939018392321939
V,DECK,0.9515201533944451,0.9743534584890765,0.9986332322033437,0.0006055625599208093,0.0009197225837624893,0.0007626425718416493,0.0006055625599208093,0.0009197225837624893,True,0.37637532963099773
PM,MO,0.965680819040292,0.9705884827527841,0.8004453287831448,0.0009437188186202684,0.0005262675245310759,0.0007349931715756722,0.0005262675245310759,0.0009437188186202684,False,2.2562831761575657
WY,SYY,0.8493444399199745,0.20786191153436595,0.11994605832853861,0.0009462193297390814,0.00023843051635633576,0.0005923249230477086,0.00023843051635633576,0.0009462193297390814,False,0.42074848086673455
HPE,AMP,0.9411407912804876,0.7200216108201726,0.9813750841129459,0.00038876559370102027,0.0009493005613994314,0.0006690330775502259,0.00038876559370102027,0.0009493005613994314,True,20.834446811832322
TDY,STT,0.8457328045658459,0.17793492360294766,0.42115312928925935,0.00022968604525179046,0.0009497858254957095,0.00058973593537375,0.00022968604525179046,0.0009497858254957095,True,0.17706413093511925
VMC,SYK,0.954890055568332,0.8494256562987306,0.9094957343104126,0.0007840550857808256,0.0009588488047015375,0.0008714519452411815,0.0007840550857808256,0.0009588488047015375,True,1.389973219276774
UNP,STE,0.89372993887229,0.384332047991496,0.12458135973965428,0.0010151989420248652,0.00036923503907621447,0.0006922169905505399,0.00036923503907621447,0.0010151989420248652,False,1.0300753534864848
TSCO,ADI,0.9500825867154828,0.7040997104272901,0.7158231080770079,0.001016088174035845,0.0008242475936956337,0.0009201678838657394,0.0008242475936956337,0.001016088174035845,False,0.22591862769862825
